Suma de LIFETIME,PAYMENT_METHOD,SENDBACK,Suma de TURNOVER,Suma de TYPE,USER_ID,VIDEO_AD,AOV,Conversion Texto,Impacto Video vs Texto,Tasa de Conversion,Conversion Video,Total Transacciones,Total Turnover,GENDER,Año,Trimestre,Mes,Día,Suma de CREDIT_SCORE,CONVERTED,AGE_GROUP,Suma de AGE
10,paypal,false,31,1,david1970,true,"€31,00",,,"100,00%","100,00%",1,€31,male,2023,Qtr 4,noviembre,14,5,true,Adulto,50
10,paypal,false,32,1,david1970,true,"€32,00",,,,,1,€32,male,2023,Qtr 4,diciembre,20,5,false,Adulto,50
8,paypal,false,32,3,dorothy_parker,false,"€32,00",,,,,1,€32,female,2023,Qtr 4,octubre,4,3,false,Adulto,56
8,paypal,false,51,3,dorothy_parker,false,"€51,00","100,00%","-100,00%","100,00%",,1,€51,female,2023,Qtr 4,octubre,6,3,true,Adulto,56
8,paypal,false,43,3,dorothy_parker,false,"€43,00",,,,,1,€43,female,2023,Qtr 4,octubre,9,3,false,Adulto,56
,paypal,false,,,dorothy_parker,false,,,,,"100,00%",,,female,2023,Qtr 4,noviembre,26,,true,Adulto,
8,paypal,false,630,3,dorothy_parker,false,"€630,00",,,,,1,€630,female,2023,Qtr 4,diciembre,25,3,false,Adulto,56
8,paypal,false,172,3,dorothy_parker,false,"€172,00",,,,,1,€172,female,2023,Qtr 4,diciembre,26,3,false,Adulto,56
,paypal,false,,,dorothy_parker,false,,,,,"100,00%",,,female,2023,Qtr 4,diciembre,28,,true,Adulto,
,paypal,false,,,dorothy_parker,true,,"100,00%","-100,00%",,,,,female,2023,Qtr 4,octubre,6,,true,Adulto,
8,paypal,false,45,3,dorothy_parker,true,"€45,00",,,"100,00%","100,00%",1,€45,female,2023,Qtr 4,noviembre,26,3,true,Adulto,56
8,paypal,false,484,3,dorothy_parker,true,"€484,00",,,,,1,€484,female,2023,Qtr 4,diciembre,11,3,false,Adulto,56
8,paypal,false,604,3,dorothy_parker,true,"€604,00",,,"100,00%","100,00%",1,€604,female,2023,Qtr 4,diciembre,28,3,true,Adulto,56
12,paypal,false,373,1,eilleen_brown,false,"€373,00",,,,,1,€373,female,2023,Qtr 4,octubre,10,4,false,Adulto,53
12,paypal,false,49,1,eilleen_brown,false,"€49,00",,,,,1,€49,female,2023,Qtr 4,octubre,16,4,false,Adulto,53
12,paypal,false,40,1,eilleen_brown,false,"€40,00",,,,,1,€40,female,2023,Qtr 4,octubre,25,4,false,Adulto,53
12,paypal,false,33,1,eilleen_brown,true,"€33,00",,,,,1,€33,female,2023,Qtr 4,octubre,22,4,false,Adulto,53
12,paypal,false,44,1,eilleen_brown,true,"€44,00",,,"100,00%","100,00%",1,€44,female,2023,Qtr 4,noviembre,12,4,true,Adulto,53
12,paypal,false,48,1,eilleen_brown,true,"€48,00",,,,,1,€48,female,2023,Qtr 4,noviembre,13,4,false,Adulto,53
12,paypal,false,580,1,eilleen_brown,true,"€580,00",,,,,1,€580,female,2023,Qtr 4,noviembre,16,4,false,Adulto,53
12,paypal,false,45,1,eilleen_brown,true,"€45,00",,,,,1,€45,female,2023,Qtr 4,noviembre,17,4,false,Adulto,53
12,paypal,false,31,1,eilleen_brown,true,"€31,00",,,,,1,€31,female,2023,Qtr 4,noviembre,30,4,false,Adulto,53
12,paypal,false,499,1,emily_stone,true,"€499,00",,,,,1,€499,female,2023,Qtr 4,noviembre,11,4,false,Joven,22
11,paypal,false,42,1,fred-johnson,false,"€42,00",,,,,1,€42,male,2023,Qtr 4,octubre,3,4,false,Adulto Joven,37
11,paypal,false,33,1,fred-johnson,false,"€33,00",,,,,1,€33,male,2023,Qtr 4,octubre,14,4,false,Adulto Joven,37
11,paypal,false,47,1,fred-johnson,false,"€47,00",,,,,1,€47,male,2023,Qtr 4,noviembre,2,4,false,Adulto Joven,37
11,paypal,false,40,1,fred-johnson,false,"€40,00",,,,,1,€40,male,2023,Qtr 4,noviembre,4,4,false,Adulto Joven,37
11,paypal,false,337,1,fred-johnson,false,"€337,00",,,,,1,€337,male,2023,Qtr 4,noviembre,11,4,false,Adulto Joven,37
11,paypal,false,40,1,fred-johnson,false,"€40,00",,,,,1,€40,male,2023,Qtr 4,diciembre,17,4,false,Adulto Joven,37
11,paypal,false,35,1,fred-johnson,true,"€35,00",,,,,1,€35,male,2023,Qtr 4,noviembre,5,4,false,Adulto Joven,37
11,paypal,false,49,1,fred-johnson,true,"€49,00",,,,,1,€49,male,2023,Qtr 4,noviembre,24,4,false,Adulto Joven,37
11,paypal,false,35,1,fred-johnson,true,"€35,00",,,,,1,€35,male,2023,Qtr 4,diciembre,14,4,false,Adulto Joven,37
9,paypal,false,39,1,helmut_weissinger,true,"€39,00",,,,,1,€39,male,2023,Qtr 4,octubre,5,2,false,Adulto Joven,27
9,paypal,false,500,1,homlesspistachio,false,"€500,00",,,,,1,€500,male,2023,Qtr 4,octubre,2,5,false,Adulto,60
12,paypal,false,401,1,jelena_jstowitsch,true,"€401,00",,,,,1,€401,female,2023,Qtr 4,noviembre,12,4,false,Joven,23
7,paypal,false,46,1,john_cain,true,"€46,00",,,,,1,€46,male,2023,Qtr 4,noviembre,16,4,false,Adulto Joven,31
8,paypal,false,48,1,maria_sheen,false,"€48,00","100,00%","-100,00%","100,00%",,1,€48,female,2023,Qtr 4,diciembre,8,2,true,Adulto,55
4,paypal,false,367,3,marylin2,false,"€367,00","100,00%","-100,00%","100,00%",,1,€367,female,2023,Qtr 4,octubre,6,5,true,Joven,23
1,paypal,false,38,3,michaelbertolina,false,"€38,00","100,00%","-100,00%","100,00%",,1,€38,male,2023,Qtr 4,octubre,7,3,true,Adulto Joven,35
8,paypal,false,46,1,mohammadyusuff,true,"€46,00",,,,,1,€46,male,2023,Qtr 4,octubre,23,4,false,Adulto Joven,34
11,paypal,false,157,2,peng_peng,true,"€157,00",,,"100,00%","100,00%",1,€157,male,2023,Qtr 4,diciembre,25,5,true,Adulto,60
11,paypal,false,38,3,ron_burgundy,false,"€38,00",,,,,1,€38,male,2023,Qtr 4,octubre,23,5,false,Adulto Joven,33
8,paypal,false,444,3,stamatina_elizabeth,false,"€444,00",,,,,1,€444,female,2023,Qtr 4,octubre,27,4,false,Adulto,59
8,paypal,false,35,1,stefanschmidt,false,"€35,00",,,,,1,€35,male,2023,Qtr 4,octubre,10,4,false,Adulto,55
8,paypal,false,353,1,stefanschmidt,false,"€353,00",,,,,1,€353,male,2023,Qtr 4,noviembre,16,4,false,Adulto,55
8,paypal,false,91,1,stefanschmidt,false,"€91,00",,,,,1,€91,male,2023,Qtr 4,noviembre,17,4,false,Adulto,55
8,paypal,false,302,1,stefanschmidt,false,"€302,00",,,,,1,€302,male,2023,Qtr 4,diciembre,3,4,false,Adulto,55
8,paypal,false,39,1,stefanschmidt,false,"€39,00",,,,,1,€39,male,2023,Qtr 4,diciembre,25,4,false,Adulto,55
8,paypal,false,34,1,stefanschmidt,true,"€34,00",,,,,1,€34,male,2023,Qtr 4,noviembre,4,4,false,Adulto,55
8,paypal,false,307,1,stefanschmidt,true,"€307,00",,,,,1,€307,male,2023,Qtr 4,diciembre,12,4,false,Adulto,55
12,paypal,false,39,1,t_bleu,false,"€39,00",,,,,1,€39,male,2023,Qtr 4,diciembre,28,3,false,Senior,90
12,paypal,false,499,1,t_bleu,true,"€499,00",,,"100,00%","100,00%",1,€499,male,2023,Qtr 4,noviembre,2,3,true,Senior,90
12,paypal,false,114,2,tara_over,false,"€114,00",,,,,1,€114,female,2023,Qtr 4,noviembre,15,4,false,Adulto Joven,37
12,paypal,false,104,2,tara_over,false,"€104,00",,,,,1,€104,female,2023,Qtr 4,noviembre,23,4,false,Adulto Joven,37
12,paypal,false,125,2,tara_over,false,"€125,00","100,00%","-100,00%","100,00%",,1,€125,female,2023,Qtr 4,noviembre,29,4,true,Adulto Joven,37
12,paypal,false,193,2,tara_over,false,"€193,00",,,,,1,€193,female,2023,Qtr 4,diciembre,7,4,false,Adulto Joven,37
12,paypal,false,576,2,tara_over,false,"€576,00",,,,,1,€576,female,2023,Qtr 4,diciembre,18,4,false,Adulto Joven,37
12,paypal,false,124,2,tara_over,true,"€124,00",,,,,1,€124,female,2023,Qtr 4,noviembre,24,4,false,Adulto Joven,37
12,paypal,false,61,2,tara_over,true,"€61,00",,,,,1,€61,female,2023,Qtr 4,diciembre,1,4,false,Adulto Joven,37
12,paypal,false,77,2,tara_over,true,"€77,00",,,,,1,€77,female,2023,Qtr 4,diciembre,15,4,false,Adulto Joven,37
12,paypal,false,176,2,truman-capote,false,"€176,00",,,,,1,€176,male,2023,Qtr 4,noviembre,19,3,false,Adulto,44
8,paypal,false,41,1,usurpgam,false,"€41,00",,,,,1,€41,male,2023,Qtr 4,octubre,4,5,false,Adulto,48
,paypal,false,,,usurpgam,false,,,,,"100,00%",,,male,2023,Qtr 4,octubre,10,,true,Adulto,
8,paypal,false,32,1,usurpgam,false,"€32,00",,,,,1,€32,male,2023,Qtr 4,octubre,21,5,false,Adulto,48
8,paypal,false,35,1,usurpgam,false,"€35,00",,,,,1,€35,male,2023,Qtr 4,noviembre,10,5,false,Adulto,48
8,paypal,false,451,1,usurpgam,false,"€451,00",,,,,1,€451,male,2023,Qtr 4,noviembre,29,5,false,Adulto,48
8,paypal,false,47,1,usurpgam,false,"€47,00","100,00%","-100,00%","100,00%",,1,€47,male,2023,Qtr 4,diciembre,17,5,true,Adulto,48
8,paypal,false,36,1,usurpgam,true,"€36,00",,,"100,00%","100,00%",1,€36,male,2023,Qtr 4,octubre,10,5,true,Adulto,48
8,paypal,false,49,1,usurpgam,true,"€49,00",,,,,1,€49,male,2023,Qtr 4,octubre,23,5,false,Adulto,48
8,paypal,false,465,1,usurpgam,true,"€465,00",,,,,1,€465,male,2023,Qtr 4,diciembre,8,5,false,Adulto,48
,paypal,false,,,usurpgam,true,,"100,00%","-100,00%",,,,,male,2023,Qtr 4,diciembre,17,,true,Adulto,
8,paypal,false,46,1,usurpgam,true,"€46,00",,,,,1,€46,male,2023,Qtr 4,diciembre,30,5,false,Adulto,48
0,paypal,true,340,1,catesby_harington,true,"€340,00",,,"100,00%","100,00%",1,€340,male,2023,Qtr 4,diciembre,16,4,true,Adulto Joven,30
8,paypal,true,379,3,dorothy_parker,false,"€379,00",,,,,1,€379,female,2023,Qtr 4,noviembre,17,3,false,Adulto,56
8,paypal,true,39,3,dorothy_parker,true,"€39,00",,,,,1,€39,female,2023,Qtr 4,noviembre,25,3,false,Adulto,56
12,paypal,true,541,1,eilleen_brown,false,"€541,00",,,,,1,€541,female,2023,Qtr 4,diciembre,13,4,false,Adulto,53
12,paypal,true,109,2,tara_over,true,"€109,00",,,,,1,€109,female,2023,Qtr 4,octubre,17,4,false,Adulto Joven,37
12,paypal,true,482,2,tara_over,true,"€482,00",,,,,1,€482,female,2023,Qtr 4,diciembre,11,4,false,Adulto Joven,37
